Pos,T,CH4,CO2,CO,O2,H2O,N2,Q
1.372187500000e-02,6.319042550583e+02,2.140513988611e-02,9.915187650761e-03,2.925004793897e-03,1.993933037523e-01,2.214202029377e-02,7.437281624365e-01,3.444852202726e+04
1.372500000000e-02,6.334151042637e+02,2.136576725986e-02,9.979337257808e-03,2.940035030168e-03,1.992561779008e-01,2.223310043111e-02,7.437316416892e-01,3.509325398743e+04
1.372812500000e-02,6.349301308380e+02,2.132627681800e-02,1.004379507462e-02,2.955118615450e-03,1.991185638691e-01,2.232438239423e-02,7.437351517850e-01,3.575151401150e+04
1.373125000000e-02,6.364493330585e+02,2.128666851361e-02,1.010856185782e-02,2.970255604550e-03,1.989804611556e-01,2.241586590483e-02,7.437386927227e-01,3.642361472845e+04
1.373437500000e-02,6.379727091772e+02,2.124694230045e-02,1.017363836293e-02,2.985446051897e-03,1.988418692622e-01,2.250755068376e-02,7.437422645000e-01,3.710987640372e+04
1.373750000000e-02,6.395002574212e+02,2.120709813297e-02,1.023902534440e-02,3.000690011541e-03,1.987027876941e-01,2.259943645104e-02,7.437458671128e-01,3.781062713608e+04
1.374062500000e-02,6.410319759935e+02,2.116713596634e-02,1.030472355557e-02,3.015987537153e-03,1.985632159597e-01,2.269152292589e-02,7.437495005556e-01,3.852620305930e+04
1.374375000000e-02,6.425678630729e+02,2.112705575640e-02,1.037073374869e-02,3.031338682024e-03,1.984231535708e-01,2.278380982671e-02,7.437531648214e-01,3.925694854896e+04
1.374687500000e-02,6.441079168141e+02,2.108685745970e-02,1.043705667491e-02,3.046743499068e-03,1.982826000427e-01,2.287629687113e-02,7.437568599017e-01,4.000321643440e+04
1.375000000000e-02,6.456521353488e+02,2.104654103347e-02,1.050369308429e-02,3.062202040821e-03,1.981415548940e-01,2.296898377600e-02,7.437605857865e-01,4.076536821620e+04
1.375312500000e-02,6.472005167853e+02,2.100610643561e-02,1.057064372577e-02,3.077714359438e-03,1.980000176465e-01,2.306187025739e-02,7.437643424642e-01,4.154377428906e+04
1.375625000000e-02,6.487530592091e+02,2.096555362473e-02,1.063790934722e-02,3.093280506698e-03,1.978579878254e-01,2.315495603064e-02,7.437681299217e-01,4.233881417056e+04
1.375937500000e-02,6.503097606831e+02,2.092488256010e-02,1.070549069538e-02,3.108900534001e-03,1.977154649593e-01,2.324824081035e-02,7.437719481446e-01,4.315087673565e+04
1.376250000000e-02,6.518706192482e+02,2.088409320168e-02,1.077338851590e-02,3.124574492368e-03,1.975724485801e-01,2.334172431041e-02,7.437757971168e-01,4.398036045731e+04
1.376562500000e-02,6.534356329232e+02,2.084318551010e-02,1.084160355332e-02,3.140302432444e-03,1.974289382229e-01,2.343540624396e-02,7.437796768208e-01,4.482767365337e+04
1.376875000000e-02,6.550047997053e+02,2.080215944667e-02,1.091013655109e-02,3.156084404492e-03,1.972849334262e-01,2.352928632348e-02,7.437835872374e-01,4.569323473970e+04
1.377187500000e-02,6.565781175703e+02,2.076101497338e-02,1.097898825152e-02,3.171920458399e-03,1.971404337320e-01,2.362336426073e-02,7.437875283461e-01,4.657747248997e+04
1.377500000000e-02,6.581555844732e+02,2.071975205287e-02,1.104815939586e-02,3.187810643674e-03,1.969954386852e-01,2.371763976681e-02,7.437915001248e-01,4.748082630219e+04
1.377812500000e-02,6.597371983480e+02,2.067837064847e-02,1.111765072420e-02,3.203755009445e-03,1.968499478344e-01,2.381211255215e-02,7.437955025500e-01,4.840374647201e+04
1.378125000000e-02,6.613229571082e+02,2.063687072417e-02,1.118746297557e-02,3.219753604462e-03,1.967039607313e-01,2.390678232652e-02,7.437995355964e-01,4.934669447334e+04
1.378437500000e-02,6.629128586474e+02,2.059525224463e-02,1.125759688784e-02,3.235806477097e-03,1.965574769310e-01,2.400164879905e-02,7.438035992376e-01,5.031014324605e+04
1.378750000000e-02,6.645069008389e+02,2.055351517516e-02,1.132805319781e-02,3.251913675341e-03,1.964104959918e-01,2.409671167824e-02,7.438076934455e-01,5.129457749136e+04
1.379062500000e-02,6.661050815366e+02,2.051165948176e-02,1.139883264114e-02,3.268075246806e-03,1.962630174754e-01,2.419197067196e-02,7.438118181903e-01,5.230049397477e+04
1.379375000000e-02,6.677073985748e+02,2.046968513106e-02,1.146993595240e-02,3.284291238724e-03,1.961150409467e-01,2.428742548746e-02,7.438159734410e-01,5.332840183702e+04
1.379687500000e-02,6.693138497689e+02,2.042759209038e-02,1.154136386502e-02,3.300561697946e-03,1.959665659740e-01,2.438307583139e-02,7.438201591650e-01,5.437882291316e+04
1.380000000000e-02,6.709244329152e+02,2.038538032768e-02,1.161311711135e-02,3.316886670944e-03,1.958175921288e-01,2.447892140981e-02,7.438243753281e-01,5.545229206000e+04
1.380312500000e-02,6.725391457915e+02,2.034304981159e-02,1.168519642259e-02,3.333266203806e-03,1.956681189860e-01,2.457496192820e-02,7.438286218947e-01,5.654935749221e+04
1.380625000000e-02,6.741579861571e+02,2.030060051140e-02,1.175760252885e-02,3.349700342240e-03,1.955181461236e-01,2.467119709145e-02,7.438328988276e-01,5.767058112727e+04
1.380937500000e-02,6.757809517533e+02,2.025803239704e-02,1.183033615910e-02,3.366189131571e-03,1.953676731231e-01,2.476762660389e-02,7.438372060883e-01,5.881653893956e+04
1.381250000000e-02,6.774080403034e+02,2.021534543911e-02,1.190339804123e-02,3.382732616743e-03,1.952166995691e-01,2.486425016929e-02,7.438415436366e-01,5.998782132389e+04
1.381562500000e-02,6.790392495129e+02,2.017253960887e-02,1.197678890197e-02,3.399330842312e-03,1.950652250497e-01,2.496106749087e-02,7.438459114308e-01,6.118503346873e+04
1.381875000000e-02,6.806745770700e+02,2.012961487821e-02,1.205050946695e-02,3.415983852455e-03,1.949132491561e-01,2.505807827130e-02,7.438503094279e-01,6.240879573944e+04
1.382187500000e-02,6.823140206457e+02,2.008657121971e-02,1.212456046071e-02,3.432691690961e-03,1.947607714829e-01,2.515528221272e-02,7.438547375832e-01,6.365974407175e+04
1.382500000000e-02,6.839575778939e+02,2.004340860657e-02,1.219894260661e-02,3.449454401233e-03,1.946077916278e-01,2.525267901676e-02,7.438591958506e-01,6.493853037596e+04
1.382812500000e-02,6.856052464517e+02,2.000012701267e-02,1.227365662695e-02,3.466272026289e-03,1.944543091920e-01,2.535026838451e-02,7.438636841825e-01,6.624582295207e+04
1.383125000000e-02,6.872570239395e+02,1.995672641252e-02,1.234870324289e-02,3.483144608758e-03,1.943003237799e-01,2.544805001656e-02,7.438682025298e-01,6.758230691612e+04
1.383437500000e-02,6.889129079616e+02,1.991320678131e-02,1.242408317444e-02,3.500072190881e-03,1.941458349992e-01,2.554602361297e-02,7.438727508418e-01,6.894868463837e+04
1.383750000000e-02,6.905728961058e+02,1.986956809486e-02,1.249979714055e-02,3.517054814511e-03,1.939908424609e-01,2.564418887334e-02,7.438773290666e-01,7.034567619339e+04
1.384062500000e-02,6.922369859441e+02,1.982581032966e-02,1.257584585898e-02,3.534092521107e-03,1.938353457793e-01,2.574254549675e-02,7.438819371505e-01,7.177401982257e+04
1.384375000000e-02,6.939051750324e+02,1.978193346283e-02,1.265223004644e-02,3.551185351740e-03,1.936793445718e-01,2.584109318180e-02,7.438865750386e-01,7.323447240957e+04
1.384687500000e-02,6.955774609112e+02,1.973793747219e-02,1.272895041845e-02,3.568333347085e-03,1.935228384593e-01,2.593983162662e-02,7.438912426742e-01,7.472780996887e+04
1.385000000000e-02,6.972538411055e+02,1.969382233617e-02,1.280600768947e-02,3.585536547424e-03,1.933658270660e-01,2.603876052884e-02,7.438959399994e-01,7.625482814805e+04
1.385312500000e-02,6.989343131248e+02,1.964958803388e-02,1.288340257280e-02,3.602794992645e-03,1.932083100192e-01,2.613787958566e-02,7.439006669546e-01,7.781634274421e+04
1.385625000000e-02,7.006188744637e+02,1.960523454507e-02,1.296113578062e-02,3.620108722236e-03,1.930502869498e-01,2.623718849377e-02,7.439054234790e-01,7.941319023487e+04
1.385937500000e-02,7.023075226017e+02,1.956076185017e-02,1.303920802401e-02,3.637477775289e-03,1.928917574917e-01,2.633668694944e-02,7.439102095101e-01,8.104622832401e+04
1.386250000000e-02,7.040002550034e+02,1.951616993026e-02,1.311762001291e-02,3.654902190495e-03,1.927327212822e-01,2.643637464846e-02,7.439150249840e-01,8.271633650351e+04
1.386562500000e-02,7.056970691188e+02,1.947145876706e-02,1.319637245613e-02,3.672382006143e-03,1.925731779620e-01,2.653625128619e-02,7.439198698353e-01,8.442441663075e+04
1.386875000000e-02,7.073979623832e+02,1.942662834299e-02,1.327546606139e-02,3.689917260118e-03,1.924131271750e-01,2.663631655751e-02,7.439247439972e-01,8.617139352270e+04
1.387187500000e-02,7.091029322177e+02,1.938167864109e-02,1.335490153525e-02,3.707507989903e-03,1.922525685684e-01,2.673657015690e-02,7.439296474013e-01,8.795821556704e+04
1.387500000000e-02,7.108119760289e+02,1.933660964511e-02,1.343467958317e-02,3.725154232569e-03,1.920915017929e-01,2.683701177837e-02,7.439345799780e-01,8.978585535102e+04
1.387812500000e-02,7.125250912094e+02,1.929142133943e-02,1.351480090947e-02,3.742856024783e-03,1.919299265022e-01,2.693764111550e-02,7.439395416560e-01,9.165531030841e+04
1.388125000000e-02,7.142422751376e+02,1.924611370911e-02,1.359526621737e-02,3.760613402798e-03,1.917678423536e-01,2.703845786144e-02,7.439445323626e-01,9.356760338536e+04
1.388437500000e-02,7.159635251779e+02,1.920068673989e-02,1.367607620895e-02,3.778426402454e-03,1.916052490077e-01,2.713946170891e-02,7.439495520238e-01,9.552378372554e+04
1.388750000000e-02,7.176888386810e+02,1.915514041818e-02,1.375723158516e-02,3.796295059176e-03,1.914421461283e-01,2.724065235020e-02,7.439546005639e-01,9.752492737529e+04
1.389062500000e-02,7.194182129836e+02,1.910947473106e-02,1.383873304585e-02,3.814219407972e-03,1.912785333826e-01,2.734202947718e-02,7.439596779059e-01,9.957213800952e+04
1.389375000000e-02,7.211516454090e+02,1.906368966628e-02,1.392058128972e-02,3.832199483429e-03,1.911144104412e-01,2.744359278127e-02,7.439647839714e-01,1.016665476788e+05
1.389687500000e-02,7.228891332667e+02,1.901778521230e-02,1.400277701436e-02,3.850235319710e-03,1.909497769779e-01,2.754534195351e-02,7.439699186805e-01,1.038093175783e+05
1.390000000000e-02,7.246306738528e+02,1.897176135823e-02,1.408532091625e-02,3.868326950556e-03,1.907846326702e-01,2.764727668446e-02,7.439750819518e-01,1.060016388399e+05
1.390312500000e-02,7.263762644497e+02,1.892561809390e-02,1.416821369071e-02,3.886474409277e-03,1.906189771985e-01,2.774939666432e-02,7.439802737025e-01,1.082447333468e+05
1.390625000000e-02,7.281259023268e+02,1.887935540981e-02,1.425145603197e-02,3.904677728754e-03,1.904528102470e-01,2.785170158282e-02,7.439854938485e-01,1.105398545733e+05
1.390937500000e-02,7.298795847396e+02,1.883297329716e-02,1.433504863312e-02,3.922936941432e-03,1.902861315031e-01,2.795419112930e-02,7.439907423041e-01,1.128882884484e+05
1.391250000000e-02,7.316373089309e+02,1.878647174785e-02,1.441899218613e-02,3.941252079322e-03,1.901189406574e-01,2.805686499265e-02,7.439960189824e-01,1.152913542455e+05
1.391562500000e-02,7.333990721297e+02,1.873985075447e-02,1.450328738184e-02,3.959623173993e-03,1.899512374043e-01,2.815972286138e-02,7.440013237947e-01,1.177504054987e+05
1.391875000000e-02,7.351648715520e+02,1.869311031035e-02,1.458793490996e-02,3.978050256570e-03,1.897830214414e-01,2.826276442353e-02,7.440066566513e-01,1.202668309461e+05
1.392187500000e-02,7.369347044006e+02,1.864625040949e-02,1.467293545911e-02,3.996533357734e-03,1.896142924697e-01,2.836598936674e-02,7.440120174608e-01,1.228420555006e+05
1.392500000000e-02,7.387085678650e+02,1.859927104664e-02,1.475828971674e-02,4.015072507713e-03,1.894450501935e-01,2.846939737824e-02,7.440174061305e-01,1.254775412504e+05
1.392812500000e-02,7.404864591216e+02,1.855217221724e-02,1.484399836920e-02,4.033667736282e-03,1.892752943210e-01,2.857298814480e-02,7.440228225664e-01,1.281747884890e+05
1.393125000000e-02,7.422683753333e+02,1.850495391749e-02,1.493006210171e-02,4.052319072760e-03,1.891050245633e-01,2.867676135278e-02,7.440282666728e-01,1.309353367746e+05
1.393437500000e-02,7.440543136501e+02,1.845761614429e-02,1.501648159837e-02,4.071026546001e-03,1.889342406354e-01,2.878071668811e-02,7.440337383530e-01,1.337607660224e+05
1.393750000000e-02,7.458442712086e+02,1.841015889529e-02,1.510325754215e-02,4.089790184396e-03,1.887629422555e-01,2.888485383628e-02,7.440392375085e-01,1.366526976274e+05
1.394062500000e-02,7.476382451322e+02,1.836258216889e-02,1.519039061489e-02,4.108610015864e-03,1.885911291454e-01,2.898917248234e-02,7.440447640398e-01,1.396127956191e+05
1.394375000000e-02,7.494362325309e+02,1.831488596422e-02,1.527788149732e-02,4.127486067852e-03,1.884188010305e-01,2.909367231090e-02,7.440503178456e-01,1.426427678465e+05
1.394687500000e-02,7.512382305014e+02,1.826707028118e-02,1.536573086903e-02,4.146418367325e-03,1.882459576395e-01,2.919835300612e-02,7.440558988237e-01,1.457443671850e+05
1.395000000000e-02,7.530442361270e+02,1.821913512042e-02,1.545393940848e-02,4.165406940768e-03,1.880725987047e-01,2.930321425173e-02,7.440615068700e-01,1.489193927400e+05
1.395312500000e-02,7.548542464774e+02,1.817108048337e-02,1.554250779303e-02,4.184451814175e-03,1.878987239621e-01,2.940825573098e-02,7.440671418796e-01,1.521696909565e+05
1.395625000000e-02,7.566682586090e+02,1.812290637223e-02,1.563143669888e-02,4.203553013048e-03,1.877243331511e-01,2.951347712668e-02,7.440728037456e-01,1.554971562818e+05
1.395937500000e-02,7.584862695643e+02,1.807461278189e-02,1.572072679408e-02,4.222710560499e-03,1.875494259308e-01,2.961887810789e-02,7.440784920271e-01,1.589037291580e+05
1.396093750000e-02,7.593967750592e+02,1.805042118705e-02,1.576550755825e-02,4.232310477412e-03,1.874617786131e-01,2.967164584728e-02,7.440813463362e-01,1.606374404430e+05
1.396250000000e-02,7.603082803944e+02,1.802619969472e-02,1.581037900791e-02,4.241924507254e-03,1.873740019361e-01,2.972445840695e-02,7.440842073119e-01,1.623916961657e+05
1.396406250000e-02,7.612207851890e+02,1.800194830550e-02,1.585534122737e-02,4.251552653009e-03,1.872860958686e-01,2.977731574693e-02,7.440870749403e-01,1.641667562780e+05
1.396562500000e-02,7.621342890608e+02,1.797766702007e-02,1.590039430088e-02,4.261194917629e-03,1.871980603800e-01,2.983021782723e-02,7.440899492072e-01,1.659628831744e+05
1.396718750000e-02,7.630487916270e+02,1.795335583913e-02,1.594553831260e-02,4.270851304035e-03,1.871098954395e-01,2.988316460781e-02,7.440928300985e-01,1.677803424714e+05
1.396875000000e-02,7.639642925037e+02,1.792901476346e-02,1.599077334663e-02,4.280521815114e-03,1.870216010166e-01,2.993615604861e-02,7.440957175999e-01,1.696194032233e+05
1.397031250000e-02,7.648807913063e+02,1.790464379388e-02,1.603609948699e-02,4.290206453720e-03,1.869331770814e-01,2.998919210955e-02,7.440986116970e-01,1.714803380238e+05
1.397187500000e-02,7.657982876491e+02,1.788024293125e-02,1.608151681765e-02,4.299905222675e-03,1.868446236036e-01,3.004227275050e-02,7.441015123754e-01,1.733634230793e+05
1.397343750000e-02,7.667167811455e+02,1.785581217651e-02,1.612702542249e-02,4.309618124769e-03,1.867559405538e-01,3.009539793131e-02,7.441044196206e-01,1.752689382718e+05
1.397500000000e-02,7.676362714081e+02,1.783135153061e-02,1.617262538533e-02,4.319345162755e-03,1.866671279023e-01,3.014856761179e-02,7.441073334180e-01,1.771971672174e+05
1.397656250000e-02,7.685567580483e+02,1.780686099460e-02,1.621831678990e-02,4.329086339356e-03,1.865781856199e-01,3.020178175173e-02,7.441102537529e-01,1.791483973234e+05
1.397812500000e-02,7.694782406768e+02,1.778234056954e-02,1.626409971989e-02,4.338841657259e-03,1.864891136777e-01,3.025504031087e-02,7.441131806105e-01,1.811229198447e+05
1.397968750000e-02,7.704007189034e+02,1.775779025658e-02,1.630997425890e-02,4.348611119119e-03,1.863999120467e-01,3.030834324895e-02,7.441161139759e-01,1.831210299408e+05
1.398125000000e-02,7.713241923366e+02,1.773321005690e-02,1.635594049046e-02,4.358394727555e-03,1.863105806985e-01,3.036169052565e-02,7.441190538342e-01,1.851430267327e+05
1.398281250000e-02,7.722486605844e+02,1.770859997173e-02,1.640199849803e-02,4.368192485152e-03,1.862211196046e-01,3.041508210061e-02,7.441220001704e-01,1.871892133607e+05
1.398437500000e-02,7.731741232536e+02,1.768396000236e-02,1.644814836502e-02,4.378004394462e-03,1.861315287372e-01,3.046851793347e-02,7.441249529693e-01,1.892598970435e+05
1.398593750000e-02,7.741005799499e+02,1.765929015016e-02,1.649439017473e-02,4.387830458000e-03,1.860418080682e-01,3.052199798381e-02,7.441279122159e-01,1.913553891374e+05
1.398750000000e-02,7.750280302783e+02,1.763459041651e-02,1.654072401042e-02,4.397670678247e-03,1.859519575701e-01,3.057552221118e-02,7.441308778947e-01,1.934760051969e+05
1.398906250000e-02,7.759564738427e+02,1.760986080288e-02,1.658714995528e-02,4.407525057649e-03,1.858619772155e-01,3.062909057511e-02,7.441338499905e-01,1.956220650362e+05
1.399062500000e-02,7.768859102461e+02,1.758510131077e-02,1.663366809240e-02,4.417393598615e-03,1.857718669772e-01,3.068270303509e-02,7.441368284878e-01,1.977938927919e+05
1.399218750000e-02,7.778163390903e+02,1.756031194175e-02,1.668027850484e-02,4.427276303520e-03,1.856816268284e-01,3.073635955055e-02,7.441398133710e-01,1.999918169859e+05
1.399375000000e-02,7.787477599763e+02,1.753549269745e-02,1.672698127556e-02,4.437173174703e-03,1.855912567425e-01,3.079006008093e-02,7.441428046246e-01,2.022161705903e+05
1.399531250000e-02,7.796801725040e+02,1.751064357954e-02,1.677377648745e-02,4.447084214464e-03,1.855007566929e-01,3.084380458560e-02,7.441458022329e-01,2.044672910929e+05
1.399687500000e-02,7.806135762724e+02,1.748576458977e-02,1.682066422335e-02,4.457009425071e-03,1.854101266535e-01,3.089759302390e-02,7.441488061801e-01,2.067455205639e+05
1.399843750000e-02,7.815479708794e+02,1.746085572992e-02,1.686764456601e-02,4.466948808752e-03,1.853193665984e-01,3.095142535515e-02,7.441518164504e-01,2.090512057235e+05
1.400000000000e-02,7.824833559219e+02,1.743591700184e-02,1.691471759811e-02,4.476902367698e-03,1.852284765019e-01,3.100530153861e-02,7.441548330278e-01,2.113846980108e+05
1.400156250000e-02,7.834197309957e+02,1.741094840745e-02,1.696188340228e-02,4.486870104065e-03,1.851374563386e-01,3.105922153353e-02,7.441578558963e-01,2.137463536539e+05
1.400312500000e-02,7.843570956957e+02,1.738594994871e-02,1.700914206105e-02,4.496852019969e-03,1.850463060832e-01,3.111318529910e-02,7.441608850398e-01,2.161365337409e+05
1.400468750000e-02,7.852954496156e+02,1.736092162764e-02,1.705649365690e-02,4.506848117490e-03,1.849550257108e-01,3.116719279449e-02,7.441639204422e-01,2.185556042924e+05
1.400625000000e-02,7.862347923481e+02,1.733586344633e-02,1.710393827224e-02,4.516858398670e-03,1.848636151966e-01,3.122124397881e-02,7.441669620871e-01,2.210039363351e+05
1.400781250000e-02,7.871751234849e+02,1.731077540692e-02,1.715147598939e-02,4.526882865511e-03,1.847720745163e-01,3.127533881115e-02,7.441700099583e-01,2.234819059764e+05
1.400937500000e-02,7.881164426165e+02,1.728565751161e-02,1.719910689061e-02,4.536921519977e-03,1.846804036456e-01,3.132947725056e-02,7.441730640393e-01,2.259898944808e+05
1.401093750000e-02,7.890587493325e+02,1.726050976267e-02,1.724683105810e-02,4.546974363995e-03,1.845886025606e-01,3.138365925604e-02,7.441761243137e-01,2.285282883469e+05
1.401250000000e-02,7.900020432213e+02,1.723533216243e-02,1.729464857398e-02,4.557041399450e-03,1.844966712375e-01,3.143788478656e-02,7.441791907648e-01,2.310974793860e+05
1.401406250000e-02,7.909463238702e+02,1.721012471326e-02,1.734255952029e-02,4.567122628190e-03,1.844046096528e-01,3.149215380104e-02,7.441822633760e-01,2.336978648026e+05
1.401562500000e-02,7.918915908653e+02,1.718488741762e-02,1.739056397901e-02,4.577218052020e-03,1.843124177834e-01,3.154646625838e-02,7.441853421306e-01,2.363298472750e+05
1.401718750000e-02,7.928378437918e+02,1.715962027801e-02,1.743866203205e-02,4.587327672710e-03,1.842200956064e-01,3.160082211740e-02,7.441884270117e-01,2.389938350386e+05
1.401875000000e-02,7.937850822335e+02,1.713432329701e-02,1.748685376123e-02,4.597451491985e-03,1.841276430989e-01,3.165522133693e-02,7.441915180025e-01,2.416902419697e+05
