Pos,T,H2,O2,N2,H2O,Q
1.157500000000e-02,5.179616173610e+02,2.791620429071e-03,2.166784713306e-01,7.587567375443e-01,2.163911434766e-02,5.498410004900e+01
1.160000000000e-02,5.202321231796e+02,2.774389202872e-03,2.165059399669e-01,7.587335826775e-01,2.185042741575e-02,5.725551675017e+01
1.162500000000e-02,5.225198334923e+02,2.757154790466e-03,2.163319430659e-01,7.587105941480e-01,2.206302897135e-02,5.963007679703e+01
1.163750000000e-02,5.236701629024e+02,2.748536417710e-03,2.162443905651e-01,7.586991638111e-01,2.216981525379e-02,6.085785551887e+01
1.165000000000e-02,5.248248154276e+02,2.739917356785e-03,2.161564688102e-01,7.586877770499e-01,2.227692394149e-02,6.211346813460e+01
1.167500000000e-02,5.271470901556e+02,2.722677433586e-03,2.159795214088e-01,7.586651377670e-01,2.249210241684e-02,6.471062652567e+01
1.170000000000e-02,5.294866804020e+02,2.705435175990e-03,2.158010947949e-01,7.586426815150e-01,2.270856531492e-02,6.742760754695e+01
1.171250000000e-02,5.306629906755e+02,2.696813198486e-03,2.157113223402e-01,7.586315236074e-01,2.281728068046e-02,6.883318511821e+01
1.172500000000e-02,5.318436508987e+02,2.688190743081e-03,2.156211772753e-01,7.586204134686e-01,2.292631735256e-02,7.027114220676e+01
1.175000000000e-02,5.342180201191e+02,2.670944656551e-03,2.154397733110e-01,7.585983399802e-01,2.314534841978e-02,7.324707945890e+01
1.177500000000e-02,5.366098083205e+02,2.653697063395e-03,2.152568768281e-01,7.585764658350e-01,2.336565927506e-02,7.636260864447e+01
1.180000000000e-02,5.390190482735e+02,2.636448234678e-03,2.150724835557e-01,7.585547966278e-01,2.358724825744e-02,7.962510985569e+01
1.182500000000e-02,5.414457719207e+02,2.619198438883e-03,2.148865892773e-01,7.585333379582e-01,2.381011364922e-02,8.304240548476e+01
1.185000000000e-02,5.438900103803e+02,2.601947941884e-03,2.146991898306e-01,7.585120954295e-01,2.403425367715e-02,8.662279009240e+01
1.187500000000e-02,5.463517939493e+02,2.584697006926e-03,2.145102811075e-01,7.584910746482e-01,2.425966651374e-02,9.037506261430e+01
1.190000000000e-02,5.488311521076e+02,2.567445894613e-03,2.143198590532e-01,7.584702812225e-01,2.448635027839e-02,9.430856105938e+01
1.192500000000e-02,5.513281135210e+02,2.550194862882e-03,2.141279196664e-01,7.584497207618e-01,2.471430303868e-02,9.843319989629e+01
1.195000000000e-02,5.538427060461e+02,2.532944166992e-03,2.139344589988e-01,7.584293988756e-01,2.494352281156e-02,1.027595103426e+02
1.197500000000e-02,5.563749567337e+02,2.515694059506e-03,2.137394731546e-01,7.584093211725e-01,2.517400756460e-02,1.072986837665e+02
1.200000000000e-02,5.589248918338e+02,2.498444791800e-03,2.135429584205e-01,7.583894937219e-01,2.540575523267e-02,1.120626183629e+02
1.201250000000e-02,5.602065099745e+02,2.489820492736e-03,2.134441234092e-01,7.583796755236e-01,2.552210468302e-02,1.145332510490e+02
1.202500000000e-02,5.614925666940e+02,2.481196497793e-03,2.133449036166e-01,7.583699219476e-01,2.563876977277e-02,1.170650069484e+02
1.205000000000e-02,5.640779893348e+02,2.463949657835e-03,2.131453142675e-01,7.583506124340e-01,2.587304044831e-02,1.223178188098e+02
1.206250000000e-02,5.653773696154e+02,2.455326756088e-03,2.130449391361e-01,7.583410574287e-01,2.599064975599e-02,1.250432805011e+02
1.207500000000e-02,5.666812004543e+02,2.446704280286e-03,2.129441774381e-01,7.583315700886e-01,2.610857359522e-02,1.278370602698e+02
1.208750000000e-02,5.679894847275e+02,2.438082260288e-03,2.128430287179e-01,7.583221511166e-01,2.622681168056e-02,1.307011053824e+02
1.210000000000e-02,5.693022252620e+02,2.429460725780e-03,2.127414925228e-01,7.583128012150e-01,2.634536372394e-02,1.336374262090e+02
1.211250000000e-02,5.706194248360e+02,2.420839706274e-03,2.126395684033e-01,7.583035210857e-01,2.646422943467e-02,1.366480986015e+02
1.212500000000e-02,5.719410861794e+02,2.412219231107e-03,2.125372559131e-01,7.582943114303e-01,2.658340851947e-02,1.397352663507e+02
1.213750000000e-02,5.732672119737e+02,2.403599329444e-03,2.124345546090e-01,7.582851729499e-01,2.670290068255e-02,1.429011437358e+02
1.215000000000e-02,5.745978048523e+02,2.394980030274e-03,2.123314640509e-01,7.582761063452e-01,2.682270562559e-02,1.461480181757e+02
1.216250000000e-02,5.759328674005e+02,2.386361362411e-03,2.122279838018e-01,7.582671123162e-01,2.694282304784e-02,1.494782529888e+02
1.217500000000e-02,5.772724021559e+02,2.377743354494e-03,2.121241134278e-01,7.582581915626e-01,2.706325264609e-02,1.528942902701e+02
1.218750000000e-02,5.786164116084e+02,2.369126034988e-03,2.120198524980e-01,7.582493447834e-01,2.718399411477e-02,1.563986538900e+02
1.220000000000e-02,5.799648982002e+02,2.360509432182e-03,2.119152005847e-01,7.582405726771e-01,2.730504714594e-02,1.599939526236e+02
1.221250000000e-02,5.813178643265e+02,2.351893574191e-03,2.118101572631e-01,7.582318759416e-01,2.742641142936e-02,1.636828834158e+02
1.222500000000e-02,5.826753123353e+02,2.343278488951e-03,2.117047221115e-01,7.582232552743e-01,2.754808665252e-02,1.674682347899e+02
1.223750000000e-02,5.840372445276e+02,2.334664204227e-03,2.115988947111e-01,7.582147113716e-01,2.767007250064e-02,1.713528904070e+02
1.225000000000e-02,5.854036631575e+02,2.326050747604e-03,2.114926746462e-01,7.582062449297e-01,2.779236865678e-02,1.753398327835e+02
1.226250000000e-02,5.867745704327e+02,2.317438146494e-03,2.113860615041e-01,7.581978566437e-01,2.791497480181e-02,1.794321471757e+02
1.227500000000e-02,5.881499685144e+02,2.308826428131e-03,2.112790548750e-01,7.581895472083e-01,2.803789061447e-02,1.836330256389e+02
1.228750000000e-02,5.895298595175e+02,2.300215619575e-03,2.111716543519e-01,7.581813173173e-01,2.816111577141e-02,1.879457712717e+02
1.230000000000e-02,5.909142455109e+02,2.291605747709e-03,2.110638595311e-01,7.581731676638e-01,2.828464994723e-02,1.923738026531e+02
1.231250000000e-02,5.923031285177e+02,2.282996839240e-03,2.109556700114e-01,7.581650989401e-01,2.840849281450e-02,1.969206584849e+02
1.232500000000e-02,5.936965105151e+02,2.274388920698e-03,2.108470853947e-01,7.581571118377e-01,2.853264404383e-02,2.015900024483e+02
1.233750000000e-02,5.950943934350e+02,2.265782018438e-03,2.107381052859e-01,7.581492070473e-01,2.865710330385e-02,2.063856282867e+02
1.235000000000e-02,5.964967791640e+02,2.257176158639e-03,2.106287292924e-01,7.581413852587e-01,2.878187026130e-02,2.113114651280e+02
1.236250000000e-02,5.979036695433e+02,2.248571367302e-03,2.105189570248e-01,7.581336471609e-01,2.890694458103e-02,2.163715830575e+02
1.237500000000e-02,5.993150663693e+02,2.239967670255e-03,2.104087880963e-01,7.581259934420e-01,2.903232592606e-02,2.215701989562e+02
1.238750000000e-02,6.007309713938e+02,2.231365093147e-03,2.102982221231e-01,7.581184247893e-01,2.915801395760e-02,2.269116826185e+02
1.240000000000e-02,6.021513863238e+02,2.222763661452e-03,2.101872587239e-01,7.581109418889e-01,2.928400833508e-02,2.324005631655e+02
1.241250000000e-02,6.035763128220e+02,2.214163400470e-03,2.100758975204e-01,7.581035454262e-01,2.941030871621e-02,2.380415357691e+02
1.242500000000e-02,6.050057525069e+02,2.205564335322e-03,2.099641381370e-01,7.580962360856e-01,2.953691475698e-02,2.438394687049e+02
1.243750000000e-02,6.064397069530e+02,2.196966490955e-03,2.098519802009e-01,7.580890145504e-01,2.966382611174e-02,2.497994107523e+02
1.245000000000e-02,6.078781776909e+02,2.188369892140e-03,2.097394233418e-01,7.580818815029e-01,2.979104243318e-02,2.559265989615e+02
1.246250000000e-02,6.093211662077e+02,2.179774563472e-03,2.096264671924e-01,7.580748376247e-01,2.991856337240e-02,2.622264668070e+02
1.247500000000e-02,6.107686739469e+02,2.171180529372e-03,2.095131113878e-01,7.580678835958e-01,3.004638857895e-02,2.687046527516e+02
1.248750000000e-02,6.122207023090e+02,2.162587814084e-03,2.093993555659e-01,7.580610200956e-01,3.017451770083e-02,2.753670092426e+02
1.250000000000e-02,6.136772526510e+02,2.153996441678e-03,2.092851993671e-01,7.580542478023e-01,3.030295038455e-02,2.822196121663e+02
1.251250000000e-02,6.151383262876e+02,2.145406436047e-03,2.091706424347e-01,7.580475673928e-01,3.043168627518e-02,2.892687707886e+02
1.252500000000e-02,6.166039244902e+02,2.136817820913e-03,2.090556844144e-01,7.580409795431e-01,3.056072501631e-02,2.965210382107e+02
1.253750000000e-02,6.180740484882e+02,2.128230619820e-03,2.089403249544e-01,7.580344849281e-01,3.069006625018e-02,3.039832223760e+02
1.255000000000e-02,6.195486994685e+02,2.119644858586e-03,2.088245639467e-01,7.580280850963e-01,3.081970965322e-02,3.116623976689e+02
1.255625000000e-02,6.202877231874e+02,2.115352512170e-03,2.087665319175e-01,7.580249202452e-01,3.088464507644e-02,3.155859303004e+02
1.256250000000e-02,6.210278778036e+02,2.111060533769e-03,2.087083990956e-01,7.580217787113e-01,3.094965594635e-02,3.195665458644e+02
1.257500000000e-02,6.225115823859e+02,2.102477719257e-03,2.085918327191e-01,7.580155679893e-01,3.107990284725e-02,3.277023084439e+02
1.258750000000e-02,6.239998172550e+02,2.093896411183e-03,2.084748635191e-01,7.580094531902e-01,3.121045079803e-02,3.360780228101e+02
1.260000000000e-02,6.254925834302e+02,2.085316632221e-03,2.083574911565e-01,7.580034349830e-01,3.134129943443e-02,3.447019584622e+02
1.261250000000e-02,6.269898818900e+02,2.076738404875e-03,2.082397152947e-01,7.579975140353e-01,3.147244839096e-02,3.535827197466e+02
1.262500000000e-02,6.284917135713e+02,2.068161751471e-03,2.081215355994e-01,7.579916910136e-01,3.160389730098e-02,3.627292617190e+02
1.263750000000e-02,6.299980793701e+02,2.059586694167e-03,2.080029517388e-01,7.579859665829e-01,3.173564579671e-02,3.721509069127e+02
1.265000000000e-02,6.315089801417e+02,2.051013254946e-03,2.078839633835e-01,7.579803414071e-01,3.186769350927e-02,3.818573630641e+02
1.266250000000e-02,6.330244167004e+02,2.042441455619e-03,2.077645702063e-01,7.579748161486e-01,3.200004006868e-02,3.918587418532e+02
1.267500000000e-02,6.345443898205e+02,2.033871317824e-03,2.076447718826e-01,7.579693914688e-01,3.213268510392e-02,4.021655787201e+02
1.268750000000e-02,6.360689002357e+02,2.025302863031e-03,2.075245680899e-01,7.579640680276e-01,3.226562824297e-02,4.127888538231e+02
1.270000000000e-02,6.375979486398e+02,2.016736112534e-03,2.074039585082e-01,7.579588464833e-01,3.239886911281e-02,4.237400142108e+02
1.271250000000e-02,6.391315356864e+02,2.008171087460e-03,2.072829428195e-01,7.579537274934e-01,3.253240733946e-02,4.350309972838e+02
1.272500000000e-02,6.406696619897e+02,1.999607808763e-03,2.071615207083e-01,7.579487117135e-01,3.266624254804e-02,4.466742556284e+02
1.273750000000e-02,6.422123281241e+02,1.991046297227e-03,2.070396918613e-01,7.579437997981e-01,3.280037436275e-02,4.586827833090e+02
1.275000000000e-02,6.437595346247e+02,1.982486573466e-03,2.069174559672e-01,7.579389924003e-01,3.293480240692e-02,4.710701437157e+02
1.276250000000e-02,6.453112819872e+02,1.973928657926e-03,2.067948127171e-01,7.579342901715e-01,3.306952630307e-02,4.838504990703e+02
1.277500000000e-02,6.468675706685e+02,1.965372570881e-03,2.066717618040e-01,7.579296937621e-01,3.320454567288e-02,4.970386417078e+02
1.278750000000e-02,6.484284010865e+02,1.956818332439e-03,2.065483029234e-01,7.579252038208e-01,3.333986013728e-02,5.106500272713e+02
1.280000000000e-02,6.499937736202e+02,1.948265963137e-03,2.064244358361e-01,7.579208212279e-01,3.347546932673e-02,5.247008099904e+02
1.280937500000e-02,6.511707846801e+02,1.941852915857e-03,2.063312668731e-01,7.579176048672e-01,3.357736980589e-02,5.355379953829e+02
1.281875000000e-02,6.523503511513e+02,1.935440939797e-03,2.062378678367e-01,7.579144494404e-01,3.367943576497e-02,5.466393700799e+02
1.282812500000e-02,6.535324731578e+02,1.929030043178e-03,2.061442386010e-01,7.579113552191e-01,3.378166704291e-02,5.580126132093e+02
1.283750000000e-02,6.547171508113e+02,1.922620234171e-03,2.060503790410e-01,7.579083224748e-01,3.388406347840e-02,5.696656703881e+02
1.284687500000e-02,6.559043842117e+02,1.916211520894e-03,2.059562890323e-01,7.579053514782e-01,3.398662490997e-02,5.816067649099e+02
1.285625000000e-02,6.570941734469e+02,1.909803911411e-03,2.058619684511e-01,7.579024424997e-01,3.408935117595e-02,5.938444094541e+02
1.286562500000e-02,6.582865185929e+02,1.903397413735e-03,2.057674171742e-01,7.578995958092e-01,3.419224211445e-02,6.063874183472e+02
1.287500000000e-02,6.594814197137e+02,1.896992035825e-03,2.056726350791e-01,7.578968116760e-01,3.429529756343e-02,6.192449204094e+02
1.288437500000e-02,6.606788768615e+02,1.890587785590e-03,2.055776220437e-01,7.578940903692e-01,3.439851736067e-02,6.324263724231e+02
1.289375000000e-02,6.618788900765e+02,1.884184670884e-03,2.054823779467e-01,7.578914321570e-01,3.450190134378e-02,6.459415732615e+02
1.290312500000e-02,6.630814593875e+02,1.877782699511e-03,2.053869026673e-01,7.578888373074e-01,3.460544935019e-02,6.598006787178e+02
1.291250000000e-02,6.642865848112e+02,1.871381879222e-03,2.052911960853e-01,7.578863060878e-01,3.470916121719e-02,6.740142170760e+02
1.292187500000e-02,6.654942663526e+02,1.864982217717e-03,2.051952580811e-01,7.578838387652e-01,3.481303678193e-02,6.885931054707e+02
1.293125000000e-02,6.667045040051e+02,1.858583722643e-03,2.050990885355e-01,7.578814356060e-01,3.491707588139e-02,7.035486670810e+02
1.294062500000e-02,6.679172977505e+02,1.852186401596e-03,2.050026873301e-01,7.578790968761e-01,3.502127835242e-02,7.188926492090e+02
1.295000000000e-02,6.691326475588e+02,1.845790262122e-03,2.049060543469e-01,7.578768228409e-01,3.512564403176e-02,7.346372422970e+02
1.295937500000e-02,6.703505533883e+02,1.839395311712e-03,2.048091894685e-01,7.578746137653e-01,3.523017275599e-02,7.507950999382e+02
1.296875000000e-02,6.715710151861e+02,1.833001557810e-03,2.047120925780e-01,7.578724699138e-01,3.533486436158e-02,7.673793599421e+02
1.297812500000e-02,6.727940328874e+02,1.826609007806e-03,2.046147635590e-01,7.578703915501e-01,3.543971868491e-02,7.844036665169e+02
1.298750000000e-02,6.740196064161e+02,1.820217669040e-03,2.045172022959e-01,7.578683789378e-01,3.554473556221e-02,8.018821936378e+02
1.299687500000e-02,6.752477356843e+02,1.813827548800e-03,2.044194086731e-01,7.578664323397e-01,3.564991482964e-02,8.198296696723e+02
1.300625000000e-02,6.764784205931e+02,1.807438654325e-03,2.043213825760e-01,7.578645520181e-01,3.575525632326e-02,8.382614033401e+02
1.301562500000e-02,6.777116610316e+02,1.801050992801e-03,2.042231238902e-01,7.578627382348e-01,3.586075987901e-02,8.571933110893e+02
1.302500000000e-02,6.789474568780e+02,1.794664571367e-03,2.041246325018e-01,7.578609912511e-01,3.596642533277e-02,8.766419459759e+02
1.303437500000e-02,6.801858079987e+02,1.788279397108e-03,2.040259082976e-01,7.578593113278e-01,3.607225252033e-02,8.966245281411e+02
1.304375000000e-02,6.814267142489e+02,1.781895477062e-03,2.039269511647e-01,7.578576987252e-01,3.617824127742e-02,9.171589769839e+02
1.305312500000e-02,6.826701754725e+02,1.775512818213e-03,2.038277609906e-01,7.578561537030e-01,3.628439143967e-02,9.382639451378e+02
1.306250000000e-02,6.839161915018e+02,1.769131427498e-03,2.037283376635e-01,7.578546765204e-01,3.639070284267e-02,9.599588543626e+02
1.307187500000e-02,6.851647621581e+02,1.762751311804e-03,2.036286810717e-01,7.578532674360e-01,3.649717532194e-02,9.822639334745e+02
1.308125000000e-02,6.864158872511e+02,1.756372477967e-03,2.035287911043e-01,7.578519267079e-01,3.660380871296e-02,1.005200258442e+03
1.309062500000e-02,6.876695665795e+02,1.749994932775e-03,2.034286676505e-01,7.578506545938e-01,3.671060285114e-02,1.028789794788e+03
1.310000000000e-02,6.889257999305e+02,1.743618682964e-03,2.033283106002e-01,7.578494513507e-01,3.681755757186e-02,1.053055442443e+03
1.310937500000e-02,6.901845870800e+02,1.737243735225e-03,2.032277198435e-01,7.578483172351e-01,3.692467271046e-02,1.078021083209e+03
1.311875000000e-02,6.914459277929e+02,1.730870096195e-03,2.031268952710e-01,7.578472525030e-01,3.703194810224e-02,1.103711631004e+03
1.312812500000e-02,6.927098218227e+02,1.724497772466e-03,2.030258367737e-01,7.578462574098e-01,3.713938358247e-02,1.130153085061e+03
1.313750000000e-02,6.939762689115e+02,1.718126770579e-03,2.029245442430e-01,7.578453322104e-01,3.724697898642e-02,1.157372586281e+03
1.314687500000e-02,6.952452687904e+02,1.711757097027e-03,2.028230175705e-01,7.578444771592e-01,3.735473414930e-02,1.185398476944e+03
1.315625000000e-02,6.965168211793e+02,1.705388758254e-03,2.027212566483e-01,7.578436925099e-01,3.746264890634e-02,1.214260363994e+03
1.316562500000e-02,6.977909257867e+02,1.699021760658e-03,2.026192613688e-01,7.578429785158e-01,3.757072309274e-02,1.243989186139e+03
1.317500000000e-02,6.990675823099e+02,1.692656110585e-03,2.025170316249e-01,7.578423354296e-01,3.767895654371e-02,1.274617285015e+03
1.318437500000e-02,7.003467904352e+02,1.686291814336e-03,2.024145673096e-01,7.578417635034e-01,3.778734909444e-02,1.306178480693e+03
1.319375000000e-02,7.016285498373e+02,1.679928878163e-03,2.023118683163e-01,7.578412629888e-01,3.789590058014e-02,1.338708151812e+03
1.320312500000e-02,7.029128601799e+02,1.673567308271e-03,2.022089345388e-01,7.578408341368e-01,3.800461083601e-02,1.372243320666e+03
1.321250000000e-02,7.041997211154e+02,1.667207110817e-03,2.021057658709e-01,7.578404771980e-01,3.811347969727e-02,1.406822743585e+03
1.322187500000e-02,7.054891322851e+02,1.660848291911e-03,2.020023622072e-01,7.578401924223e-01,3.822250699917e-02,1.442487006998e+03
1.323125000000e-02,7.067810933187e+02,1.654490857615e-03,2.018987234420e-01,7.578399800590e-01,3.833169257696e-02,1.479278629585e+03
1.324062500000e-02,7.080756038348e+02,1.648134813947e-03,2.017948494703e-01,7.578398403569e-01,3.844103626591e-02,1.517242171009e+03
1.325000000000e-02,7.093726634408e+02,1.641780166874e-03,2.016907401872e-01,7.578397735643e-01,3.855053790133e-02,1.556424347754e+03
1.325937500000e-02,7.106722717325e+02,1.635426924137e-03,2.015863957118e-01,7.578397807708e-01,3.866019736151e-02,1.596874156696e+03
1.326406250000e-02,7.113230313732e+02,1.632250824685e-03,2.015341347153e-01,7.578398115196e-01,3.871508646174e-02,1.617593311245e+03
1.326875000000e-02,7.119744270218e+02,1.629075078691e-03,2.014818147982e-01,7.578398606590e-01,3.877001496329e-02,1.638649089440e+03
1.327343750000e-02,7.126264586325e+02,1.625899686877e-03,2.014294359471e-01,7.578399282198e-01,3.882498284565e-02,1.660048339261e+03
1.327812500000e-02,7.132791261588e+02,1.622724649961e-03,2.013769981489e-01,7.578400142328e-01,3.887999008834e-02,1.681798077628e+03
1.328281250000e-02,7.139324295534e+02,1.619549968658e-03,2.013245013904e-01,7.578401187290e-01,3.893503667089e-02,1.703905495388e+03
1.328750000000e-02,7.145863687685e+02,1.616375643683e-03,2.012719456584e-01,7.578402417390e-01,3.899012257281e-02,1.726377962458e+03
1.329218750000e-02,7.152409437553e+02,1.613201675745e-03,2.012193309399e-01,7.578403832936e-01,3.904524777363e-02,1.749223033132e+03
1.329687500000e-02,7.158961544647e+02,1.610028065552e-03,2.011666572216e-01,7.578405434236e-01,3.910041225287e-02,1.772448451556e+03
